user_id,event_type,event_time,product_id,amount,event_date,hour,day_of_week
U0063,login,2023-06-06 19:06:00,P008,1277.44,2023-06-06,19,Tuesday
U0164,checkout,2023-06-06 16:15:00,P006,306.2,2023-06-06,16,Tuesday
U0278,page_view,2023-06-06 11:13:00,P024,1753.74,2023-06-06,11,Tuesday
U0260,checkout,2023-06-06 11:00:00,P012,2006.3,2023-06-06,11,Tuesday
U0198,page_view,2023-06-02 19:18:00,P016,1649.45,2023-06-02,19,Friday
U0174,logout,2023-06-02 04:32:00,P003,0.0,2023-06-02,4,Friday
U0291,search,2023-06-03 15:56:00,P019,0.0,2023-06-03,15,Saturday
U0013,wishlist_add,2023-06-04 04:58:00,P027,1376.45,2023-06-04,4,Sunday
U0227,profile_update,2023-06-02 10:11:00,P012,0.0,2023-06-02,10,Friday
U0039,checkout,2023-06-02 13:08:00,P004,306.2,2023-06-02,13,Friday
U0188,checkout,2023-06-03 18:55:00,P007,306.2,2023-06-03,18,Saturday
U0024,logout,2023-06-03 05:30:00,P023,643.39,2023-06-03,5,Saturday
U0010,add_to_cart,2023-06-02 06:07:00,P001,0.0,2023-06-02,6,Friday
U0286,wishlist_add,2023-06-06 08:00:00,P007,2091.89,2023-06-06,8,Tuesday
U0389,add_to_cart,2023-06-04 16:48:00,P003,2735.86,2023-06-04,16,Sunday
U0145,profile_update,2023-06-05 16:15:00,P011,928.17,2023-06-05,16,Monday
U0195,login,2023-06-05 11:32:00,P027,1723.5,2023-06-05,11,Monday
U0132,add_to_cart,2023-06-01 14:53:00,P009,0.0,2023-06-01,14,Thursday
U0032,search,2023-06-02 12:11:00,P029,0.0,2023-06-02,12,Friday
U0009,page_view,2023-06-02 21:02:00,P009,0.0,2023-06-02,21,Friday
U0363,profile_update,2023-06-02 16:02:00,P022,0.0,2023-06-02,16,Friday
U0019,page_view,2023-06-06 14:23:00,P008,0.0,2023-06-06,14,Tuesday
U0154,checkout,2023-06-03 10:12:00,P001,632.71,2023-06-03,10,Saturday
U0077,login,2023-06-03 07:59:00,P012,0.0,2023-06-03,7,Saturday
U0124,profile_update,2023-06-05 20:13:00,P006,0.0,2023-06-05,20,Monday
U0284,checkout,2023-06-02 10:06:00,P013,306.2,2023-06-02,10,Friday
U0200,login,2023-06-05 10:48:00,P030,0.0,2023-06-05,10,Monday
U0056,search,2023-06-02 15:45:00,P001,0.0,2023-06-02,15,Friday
U0234,search,2023-06-04 08:23:00,P016,0.0,2023-06-04,8,Sunday
U0377,page_view,2023-06-05 01:59:00,P005,0.0,2023-06-05,1,Monday
U0190,search,2023-06-06 09:36:00,P028,0.0,2023-06-06,9,Tuesday
U0032,page_view,2023-06-06 00:18:00,P014,1507.5,2023-06-06,0,Tuesday
U0058,checkout,2023-06-03 23:34:00,P027,1105.04,2023-06-03,23,Saturday
U0203,add_to_cart,2023-06-05 22:12:00,P027,2951.47,2023-06-05,22,Monday
U0105,page_view,2023-06-04 12:34:00,P008,0.0,2023-06-04,12,Sunday
U0292,search,2023-06-03 20:14:00,P021,0.0,2023-06-03,20,Saturday
U0225,add_to_cart,2023-06-06 13:32:00,P024,0.0,2023-06-06,13,Tuesday
U0011,wishlist_add,2023-06-05 20:12:00,P028,1195.31,2023-06-05,20,Monday
U0167,search,2023-06-05 17:55:00,P023,2975.83,2023-06-05,17,Monday
U0286,logout,2023-06-02 03:50:00,P001,0.0,2023-06-02,3,Friday
U0273,add_to_cart,2023-06-04 00:12:00,P005,0.0,2023-06-04,0,Sunday
U0213,wishlist_add,2023-06-02 22:21:00,P006,2353.18,2023-06-02,22,Friday
U0266,wishlist_add,2023-06-05 10:17:00,P029,2377.93,2023-06-05,10,Monday
U0276,add_to_cart,2023-06-06 18:24:00,P024,1271.55,2023-06-06,18,Tuesday
U0187,page_view,2023-06-05 12:36:00,P021,2704.26,2023-06-05,12,Monday
U0319,wishlist_add,2023-06-03 01:15:00,P025,0.0,2023-06-03,1,Saturday
U0340,wishlist_add,2023-06-05 19:28:00,P009,979.94,2023-06-05,19,Monday
U0131,login,2023-06-04 08:03:00,P014,0.0,2023-06-04,8,Sunday
U0007,profile_update,2023-06-03 09:37:00,P009,0.0,2023-06-03,9,Saturday
U0202,login,2023-06-03 22:46:00,P003,669.72,2023-06-03,22,Saturday
U0157,checkout,2023-06-05 03:37:00,P002,1388.02,2023-06-05,3,Monday
U0152,login,2023-06-02 17:46:00,P009,683.5,2023-06-02,17,Friday
U0042,page_view,2023-06-02 05:39:00,P002,1976.65,2023-06-02,5,Friday
U0106,add_to_cart,2023-06-06 18:08:00,P005,0.0,2023-06-06,18,Tuesday
U0281,wishlist_add,2023-06-05 00:38:00,P009,0.0,2023-06-05,0,Monday
U0088,page_view,2023-06-05 20:24:00,P003,2193.55,2023-06-05,20,Monday
U0271,logout,2023-06-02 02:12:00,P024,0.0,2023-06-02,2,Friday
U0014,checkout,2023-06-06 00:19:00,P012,899.1,2023-06-06,0,Tuesday
U0342,logout,2023-06-05 21:53:00,P029,1147.55,2023-06-05,21,Monday
U0203,wishlist_add,2023-06-04 00:56:00,P027,1947.61,2023-06-04,0,Sunday
U0210,page_view,2023-06-02 04:34:00,P013,0.0,2023-06-02,4,Friday
U0210,page_view,2023-06-06 02:07:00,P016,1079.08,2023-06-06,2,Tuesday
U0378,search,2023-06-03 11:13:00,P018,1094.66,2023-06-03,11,Saturday
U0247,page_view,2023-06-05 13:22:00,P019,0.0,2023-06-05,13,Monday
U0102,search,2023-06-05 08:55:00,P011,0.0,2023-06-05,8,Monday
U0116,profile_update,2023-06-03 23:58:00,P024,0.0,2023-06-03,23,Saturday
U0047,wishlist_add,2023-06-02 19:30:00,P026,1991.05,2023-06-02,19,Friday
U0197,checkout,2023-06-01 23:32:00,P010,306.2,2023-06-01,23,Thursday
U0010,search,2023-06-04 05:19:00,P016,0.0,2023-06-04,5,Sunday
U0065,checkout,2023-06-05 11:02:00,P020,306.2,2023-06-05,11,Monday
U0022,checkout,2023-06-03 03:19:00,P022,306.2,2023-06-03,3,Saturday
U0126,wishlist_add,2023-06-03 16:10:00,P009,0.0,2023-06-03,16,Saturday
U0066,logout,2023-06-02 15:23:00,P006,0.0,2023-06-02,15,Friday
U0384,profile_update,2023-06-06 00:31:00,P002,2788.83,2023-06-06,0,Tuesday
U0341,login,2023-06-05 14:21:00,P003,0.0,2023-06-05,14,Monday
U0176,add_to_cart,2023-06-05 16:48:00,P029,2829.72,2023-06-05,16,Monday
U0088,login,2023-06-03 08:47:00,P018,0.0,2023-06-03,8,Saturday
U0395,profile_update,2023-06-02 08:13:00,P024,2364.53,2023-06-02,8,Friday
U0278,add_to_cart,2023-06-03 04:40:00,P003,0.0,2023-06-03,4,Saturday
U0128,wishlist_add,2023-06-03 11:07:00,P022,0.0,2023-06-03,11,Saturday
U0192,login,2023-06-06 04:46:00,P004,0.0,2023-06-06,4,Tuesday
U0318,page_view,2023-06-05 04:23:00,P002,554.93,2023-06-05,4,Monday
U0077,logout,2023-06-01 22:13:00,P005,2983.48,2023-06-01,22,Thursday
U0370,profile_update,2023-06-05 03:21:00,P007,0.0,2023-06-05,3,Monday
U0280,wishlist_add,2023-06-06 11:54:00,P006,2532.86,2023-06-06,11,Tuesday
U0081,wishlist_add,2023-06-06 08:29:00,P008,0.0,2023-06-06,8,Tuesday
U0014,page_view,2023-06-05 01:52:00,P008,662.85,2023-06-05,1,Monday
U0124,checkout,2023-06-06 05:55:00,P014,2809.84,2023-06-06,5,Tuesday
U0008,login,2023-06-02 10:15:00,P002,0.0,2023-06-02,10,Friday
U0090,logout,2023-06-01 20:10:00,P011,0.0,2023-06-01,20,Thursday
U0049,checkout,2023-06-01 14:41:00,P023,306.2,2023-06-01,14,Thursday
U0040,profile_update,2023-06-06 12:18:00,P016,2206.66,2023-06-06,12,Tuesday
U0105,search,2023-06-04 17:36:00,P017,1177.06,2023-06-04,17,Sunday
U0134,profile_update,2023-06-03 02:46:00,P017,0.0,2023-06-03,2,Saturday
U0249,profile_update,2023-06-03 05:40:00,P014,1302.89,2023-06-03,5,Saturday
U0385,add_to_cart,2023-06-04 20:44:00,P016,0.0,2023-06-04,20,Sunday
U0262,search,2023-06-01 18:47:00,P024,2557.14,2023-06-01,18,Thursday
U0093,checkout,2023-06-01 14:18:00,P016,306.2,2023-06-01,14,Thursday
U0319,logout,2023-06-03 20:32:00,P009,0.0,2023-06-03,20,Saturday
U0101,wishlist_add,2023-06-03 05:43:00,P030,616.67,2023-06-03,5,Saturday
U0372,checkout,2023-06-06 07:18:00,P019,1139.19,2023-06-06,7,Tuesday
U0021,add_to_cart,2023-06-03 10:17:00,P025,2839.55,2023-06-03,10,Saturday
U0027,search,2023-06-01 23:08:00,P020,0.0,2023-06-01,23,Thursday
U0235,search,2023-06-03 22:39:00,P016,1702.74,2023-06-03,22,Saturday
U0098,profile_update,2023-06-04 00:39:00,P030,0.0,2023-06-04,0,Sunday
U0289,search,2023-06-03 22:36:00,P005,1669.01,2023-06-03,22,Saturday
U0190,login,2023-06-02 05:32:00,P008,0.0,2023-06-02,5,Friday
U0307,login,2023-06-02 09:35:00,P001,939.81,2023-06-02,9,Friday
U0244,checkout,2023-06-05 08:33:00,P005,306.2,2023-06-05,8,Monday
U0150,search,2023-06-02 03:29:00,P008,470.66,2023-06-02,3,Friday
U0104,login,2023-06-06 09:35:00,P007,0.0,2023-06-06,9,Tuesday
U0209,search,2023-06-06 13:11:00,P030,1724.93,2023-06-06,13,Tuesday
U0368,login,2023-06-04 14:51:00,P021,0.0,2023-06-04,14,Sunday
U0071,profile_update,2023-06-04 10:53:00,P022,0.0,2023-06-04,10,Sunday
U0323,logout,2023-06-01 08:04:00,P001,625.98,2023-06-01,8,Thursday
U0313,profile_update,2023-06-03 22:35:00,P023,304.46,2023-06-03,22,Saturday
U0187,profile_update,2023-06-01 11:54:00,P016,1234.88,2023-06-01,11,Thursday
U0383,page_view,2023-06-02 14:38:00,P023,0.0,2023-06-02,14,Friday
U0159,search,2023-06-03 03:41:00,P008,0.0,2023-06-03,3,Saturday
U0117,login,2023-06-05 08:10:00,P020,267.13,2023-06-05,8,Monday
U0261,checkout,2023-06-02 01:49:00,P028,306.2,2023-06-02,1,Friday
U0017,profile_update,2023-06-03 05:08:00,P012,1865.75,2023-06-03,5,Saturday
U0094,wishlist_add,2023-06-05 22:37:00,P007,0.0,2023-06-05,22,Monday
U0010,search,2023-06-06 13:00:00,P002,1254.54,2023-06-06,13,Tuesday
U0046,checkout,2023-06-02 20:34:00,P006,306.2,2023-06-02,20,Friday
U0163,profile_update,2023-06-02 02:48:00,P012,1365.47,2023-06-02,2,Friday
U0145,login,2023-06-06 01:53:00,P027,932.5,2023-06-06,1,Tuesday
U0002,login,2023-06-01 16:53:00,P007,0.0,2023-06-01,16,Thursday
U0257,search,2023-06-02 05:36:00,P003,0.0,2023-06-02,5,Friday
U0012,profile_update,2023-06-02 06:35:00,P029,2764.26,2023-06-02,6,Friday
U0015,wishlist_add,2023-06-03 08:52:00,P004,2030.24,2023-06-03,8,Saturday
U0238,add_to_cart,2023-06-01 14:15:00,P016,2647.73,2023-06-01,14,Thursday
U0346,login,2023-06-06 08:03:00,P006,1876.33,2023-06-06,8,Tuesday
U0098,checkout,2023-06-02 03:54:00,P017,2561.65,2023-06-02,3,Friday
U0123,page_view,2023-06-03 06:37:00,P027,312.86,2023-06-03,6,Saturday
U0204,checkout,2023-06-06 10:48:00,P028,306.2,2023-06-06,10,Tuesday
U0113,page_view,2023-06-01 08:22:00,P005,0.0,2023-06-01,8,Thursday
U0307,profile_update,2023-06-05 04:35:00,P015,1664.01,2023-06-05,4,Monday
U0153,logout,2023-06-04 12:18:00,P027,1727.66,2023-06-04,12,Sunday
U0121,wishlist_add,2023-06-06 11:15:00,P023,0.0,2023-06-06,11,Tuesday
U0242,page_view,2023-06-06 06:46:00,P003,0.0,2023-06-06,6,Tuesday
U0255,page_view,2023-06-01 17:48:00,P002,1834.87,2023-06-01,17,Thursday
U0026,logout,2023-06-04 07:20:00,P010,0.0,2023-06-04,7,Sunday
U0050,page_view,2023-06-01 21:13:00,P017,0.0,2023-06-01,21,Thursday
U0039,logout,2023-06-05 19:47:00,P029,1543.55,2023-06-05,19,Monday
U0019,profile_update,2023-06-04 21:00:00,P029,366.25,2023-06-04,21,Sunday
U0085,login,2023-06-01 23:36:00,P007,609.96,2023-06-01,23,Thursday
U0308,checkout,2023-06-02 05:03:00,P009,2631.23,2023-06-02,5,Friday
U0400,logout,2023-06-01 16:43:00,P027,895.25,2023-06-01,16,Thursday
U0122,profile_update,2023-06-06 13:54:00,P010,0.0,2023-06-06,13,Tuesday
U0193,page_view,2023-06-01 11:35:00,P003,0.0,2023-06-01,11,Thursday
U0148,page_view,2023-06-03 14:41:00,P013,0.0,2023-06-03,14,Saturday
U0113,add_to_cart,2023-06-06 06:33:00,P022,1614.1,2023-06-06,6,Tuesday
U0151,add_to_cart,2023-06-03 09:56:00,P002,0.0,2023-06-03,9,Saturday
U0231,checkout,2023-06-04 04:56:00,P018,306.2,2023-06-04,4,Sunday
U0040,add_to_cart,2023-06-01 18:44:00,P026,0.0,2023-06-01,18,Thursday
U0209,wishlist_add,2023-06-04 05:08:00,P029,0.0,2023-06-04,5,Sunday
U0232,add_to_cart,2023-06-03 07:32:00,P028,0.0,2023-06-03,7,Saturday
U0301,page_view,2023-06-02 09:33:00,P013,0.0,2023-06-02,9,Friday
U0288,search,2023-06-04 09:17:00,P010,0.0,2023-06-04,9,Sunday
U0291,search,2023-06-03 15:58:00,P011,2793.34,2023-06-03,15,Saturday
U0331,add_to_cart,2023-06-04 05:07:00,P017,1096.12,2023-06-04,5,Sunday
U0090,checkout,2023-06-03 17:45:00,P013,306.2,2023-06-03,17,Saturday
U0230,login,2023-06-04 06:47:00,P008,675.92,2023-06-04,6,Sunday
U0292,profile_update,2023-06-04 05:30:00,P028,879.06,2023-06-04,5,Sunday
U0280,add_to_cart,2023-06-02 18:56:00,P001,917.03,2023-06-02,18,Friday
U0099,add_to_cart,2023-06-05 11:06:00,P024,0.0,2023-06-05,11,Monday
U0250,wishlist_add,2023-06-04 00:24:00,P024,2483.6,2023-06-04,0,Sunday
U0304,add_to_cart,2023-06-04 21:23:00,P024,0.0,2023-06-04,21,Sunday
U0357,wishlist_add,2023-06-06 12:26:00,P004,945.92,2023-06-06,12,Tuesday
U0341,login,2023-06-02 02:23:00,P027,0.0,2023-06-02,2,Friday
U0317,add_to_cart,2023-06-06 07:22:00,P023,0.0,2023-06-06,7,Tuesday
U0400,search,2023-06-05 03:12:00,P010,0.0,2023-06-05,3,Monday
U0017,checkout,2023-06-02 02:31:00,P016,306.2,2023-06-02,2,Friday
U0357,wishlist_add,2023-06-05 04:55:00,P025,0.0,2023-06-05,4,Monday
U0326,login,2023-06-03 09:30:00,P030,0.0,2023-06-03,9,Saturday
U0108,search,2023-06-06 08:26:00,P026,0.0,2023-06-06,8,Tuesday
U0269,login,2023-06-04 00:36:00,P013,2561.86,2023-06-04,0,Sunday
U0339,add_to_cart,2023-06-04 07:39:00,P006,147.36,2023-06-04,7,Sunday
U0216,logout,2023-06-02 09:11:00,P017,2994.01,2023-06-02,9,Friday
U0351,login,2023-06-01 08:33:00,P027,0.0,2023-06-01,8,Thursday
U0279,checkout,2023-06-04 22:54:00,P022,306.2,2023-06-04,22,Sunday
U0238,logout,2023-06-04 04:34:00,P022,0.0,2023-06-04,4,Sunday
U0054,login,2023-06-05 03:16:00,P006,0.0,2023-06-05,3,Monday
U0080,login,2023-06-04 16:50:00,P027,1642.91,2023-06-04,16,Sunday
U0388,add_to_cart,2023-06-05 11:07:00,P006,1772.55,2023-06-05,11,Monday
U0384,logout,2023-06-01 14:23:00,P011,1408.49,2023-06-01,14,Thursday
U0282,checkout,2023-06-03 16:51:00,P022,656.72,2023-06-03,16,Saturday
U0042,checkout,2023-06-06 07:20:00,P022,306.2,2023-06-06,7,Tuesday
U0280,add_to_cart,2023-06-06 10:27:00,P005,0.0,2023-06-06,10,Tuesday
U0098,checkout,2023-06-03 21:26:00,P026,306.2,2023-06-03,21,Saturday
U0246,profile_update,2023-06-05 12:06:00,P003,1044.73,2023-06-05,12,Monday
U0310,profile_update,2023-06-05 10:53:00,P009,0.0,2023-06-05,10,Monday
U0280,login,2023-06-05 20:15:00,P002,0.0,2023-06-05,20,Monday
U0199,page_view,2023-06-06 16:47:00,P014,1513.39,2023-06-06,16,Tuesday
U0269,page_view,2023-06-02 13:44:00,P024,1984.41,2023-06-02,13,Friday
U0282,wishlist_add,2023-06-02 02:42:00,P025,0.0,2023-06-02,2,Friday
U0141,profile_update,2023-06-04 12:17:00,P027,0.0,2023-06-04,12,Sunday
U0362,checkout,2023-06-06 01:52:00,P024,306.2,2023-06-06,1,Tuesday
U0396,add_to_cart,2023-06-02 03:42:00,P015,1051.67,2023-06-02,3,Friday
U0173,wishlist_add,2023-06-05 09:41:00,P029,0.0,2023-06-05,9,Monday
U0045,login,2023-06-02 10:50:00,P010,2850.12,2023-06-02,10,Friday
U0324,login,2023-06-01 17:50:00,P028,992.72,2023-06-01,17,Thursday
U0046,checkout,2023-06-03 07:55:00,P019,2773.79,2023-06-03,7,Saturday
U0007,search,2023-06-04 10:42:00,P019,0.0,2023-06-04,10,Sunday
U0320,page_view,2023-06-02 22:44:00,P007,2722.57,2023-06-02,22,Friday
U0227,page_view,2023-06-04 07:10:00,P006,1702.09,2023-06-04,7,Sunday
U0307,wishlist_add,2023-06-02 22:46:00,P012,2804.69,2023-06-02,22,Friday
U0337,login,2023-06-05 05:32:00,P009,0.0,2023-06-05,5,Monday
U0066,page_view,2023-06-03 14:00:00,P015,0.0,2023-06-03,14,Saturday
U0336,profile_update,2023-06-05 04:11:00,P023,1791.87,2023-06-05,4,Monday
U0010,search,2023-06-06 11:55:00,P004,0.0,2023-06-06,11,Tuesday
U0116,add_to_cart,2023-06-02 13:27:00,P009,2677.38,2023-06-02,13,Friday
U0019,login,2023-06-03 10:12:00,P029,0.0,2023-06-03,10,Saturday
U0039,wishlist_add,2023-06-05 19:15:00,P003,0.0,2023-06-05,19,Monday
U0361,logout,2023-06-03 15:43:00,P013,0.0,2023-06-03,15,Saturday
U0212,search,2023-06-06 10:33:00,P026,0.0,2023-06-06,10,Tuesday
U0260,wishlist_add,2023-06-03 13:14:00,P024,0.0,2023-06-03,13,Saturday
U0294,login,2023-06-05 12:01:00,P014,2690.08,2023-06-05,12,Monday
U0033,search,2023-06-05 06:41:00,P030,2266.77,2023-06-05,6,Monday
U0382,wishlist_add,2023-06-02 10:16:00,P028,0.0,2023-06-02,10,Friday
U0326,wishlist_add,2023-06-05 22:05:00,P002,0.0,2023-06-05,22,Monday
U0206,login,2023-06-03 01:54:00,P015,2772.4,2023-06-03,1,Saturday
U0360,logout,2023-06-05 20:01:00,P014,0.0,2023-06-05,20,Monday
U0235,page_view,2023-06-01 19:46:00,P011,0.0,2023-06-01,19,Thursday
U0012,search,2023-06-05 19:14:00,P027,2089.6,2023-06-05,19,Monday
U0101,search,2023-06-03 17:19:00,P010,1664.42,2023-06-03,17,Saturday
U0096,logout,2023-06-04 11:08:00,P025,2326.66,2023-06-04,11,Sunday
U0070,checkout,2023-06-01 13:49:00,P030,306.2,2023-06-01,13,Thursday
U0392,page_view,2023-06-01 16:28:00,P018,1555.41,2023-06-01,16,Thursday
U0385,page_view,2023-06-04 15:55:00,P025,2763.18,2023-06-04,15,Sunday
U0034,logout,2023-06-01 19:47:00,P009,0.0,2023-06-01,19,Thursday
U0316,wishlist_add,2023-06-02 03:34:00,P016,0.0,2023-06-02,3,Friday
U0370,add_to_cart,2023-06-05 16:38:00,P027,0.0,2023-06-05,16,Monday
U0050,search,2023-06-05 09:32:00,P024,0.0,2023-06-05,9,Monday
U0217,search,2023-06-05 00:19:00,P018,0.0,2023-06-05,0,Monday
U0054,page_view,2023-06-05 04:49:00,P006,0.0,2023-06-05,4,Monday
U0364,wishlist_add,2023-06-03 20:23:00,P029,0.0,2023-06-03,20,Saturday
U0383,checkout,2023-06-01 17:12:00,P014,238.02,2023-06-01,17,Thursday
U0329,page_view,2023-06-01 11:16:00,P018,0.0,2023-06-01,11,Thursday
U0238,search,2023-06-01 14:05:00,P021,0.0,2023-06-01,14,Thursday
U0156,search,2023-06-03 16:06:00,P007,0.0,2023-06-03,16,Saturday
U0165,checkout,2023-06-06 17:46:00,P028,125.36,2023-06-06,17,Tuesday
U0045,profile_update,2023-06-04 08:28:00,P030,0.0,2023-06-04,8,Sunday
U0302,login,2023-06-01 17:41:00,P003,0.0,2023-06-01,17,Thursday
U0297,wishlist_add,2023-06-04 10:26:00,P008,2533.16,2023-06-04,10,Sunday
U0331,search,2023-06-02 20:50:00,P007,0.0,2023-06-02,20,Friday
U0379,page_view,2023-06-04 13:05:00,P010,0.0,2023-06-04,13,Sunday
U0248,logout,2023-06-06 16:16:00,P014,1498.7,2023-06-06,16,Tuesday
U0142,checkout,2023-06-01 17:31:00,P027,306.2,2023-06-01,17,Thursday
U0142,login,2023-06-01 09:54:00,P009,0.0,2023-06-01,9,Thursday
U0192,profile_update,2023-06-02 13:45:00,P018,2545.69,2023-06-02,13,Friday
U0008,logout,2023-06-06 17:27:00,P007,651.23,2023-06-06,17,Tuesday
U0030,login,2023-06-06 03:52:00,P028,0.0,2023-06-06,3,Tuesday
U0393,search,2023-06-05 02:21:00,P020,0.0,2023-06-05,2,Monday
U0161,login,2023-06-05 19:51:00,P007,2716.87,2023-06-05,19,Monday
U0211,search,2023-06-05 05:09:00,P017,0.0,2023-06-05,5,Monday
U0308,login,2023-06-05 13:15:00,P006,527.89,2023-06-05,13,Monday
U0350,logout,2023-06-06 14:29:00,P027,558.75,2023-06-06,14,Tuesday
U0195,add_to_cart,2023-06-05 04:45:00,P009,0.0,2023-06-05,4,Monday
U0081,search,2023-06-04 09:06:00,P015,488.78,2023-06-04,9,Sunday
U0093,profile_update,2023-06-04 15:01:00,P007,0.0,2023-06-04,15,Sunday
U0203,logout,2023-06-04 10:28:00,P023,1460.25,2023-06-04,10,Sunday
U0291,profile_update,2023-06-06 14:57:00,P007,0.0,2023-06-06,14,Tuesday
U0036,add_to_cart,2023-06-02 13:56:00,P010,2294.73,2023-06-02,13,Friday
U0019,checkout,2023-06-04 11:40:00,P022,2149.41,2023-06-04,11,Sunday
U0373,checkout,2023-06-01 19:56:00,P001,306.2,2023-06-01,19,Thursday
U0099,page_view,2023-06-06 18:16:00,P001,1546.27,2023-06-06,18,Tuesday
U0334,checkout,2023-06-05 07:27:00,P025,306.2,2023-06-05,7,Monday
U0105,page_view,2023-06-03 23:36:00,P015,0.0,2023-06-03,23,Saturday
U0303,login,2023-06-05 13:12:00,P006,0.0,2023-06-05,13,Monday
U0366,login,2023-06-04 17:08:00,P016,0.0,2023-06-04,17,Sunday
U0155,wishlist_add,2023-06-03 15:39:00,P007,0.0,2023-06-03,15,Saturday
U0272,profile_update,2023-06-03 01:45:00,P009,0.0,2023-06-03,1,Saturday
U0075,add_to_cart,2023-06-02 00:20:00,P020,885.17,2023-06-02,0,Friday
U0012,checkout,2023-06-04 21:51:00,P017,2935.34,2023-06-04,21,Sunday
U0335,login,2023-06-04 08:00:00,P030,2720.23,2023-06-04,8,Sunday
U0382,logout,2023-06-05 10:15:00,P019,731.97,2023-06-05,10,Monday
U0343,search,2023-06-05 15:02:00,P011,0.0,2023-06-05,15,Monday
U0064,profile_update,2023-06-02 02:59:00,P025,2530.29,2023-06-02,2,Friday
U0007,page_view,2023-06-02 14:06:00,P011,1591.4,2023-06-02,14,Friday
U0182,search,2023-06-06 10:19:00,P026,318.63,2023-06-06,10,Tuesday
U0385,page_view,2023-06-05 06:38:00,P010,471.44,2023-06-05,6,Monday
U0143,wishlist_add,2023-06-05 15:08:00,P028,2592.39,2023-06-05,15,Monday
U0367,wishlist_add,2023-06-02 23:39:00,P017,0.0,2023-06-02,23,Friday
U0036,wishlist_add,2023-06-03 05:50:00,P008,1920.37,2023-06-03,5,Saturday
U0118,search,2023-06-04 07:09:00,P004,0.0,2023-06-04,7,Sunday
U0042,search,2023-06-04 10:26:00,P008,0.0,2023-06-04,10,Sunday
U0066,login,2023-06-06 08:58:00,P024,0.0,2023-06-06,8,Tuesday
U0132,page_view,2023-06-04 18:04:00,P009,1879.49,2023-06-04,18,Sunday
U0124,search,2023-06-02 19:39:00,P007,2374.79,2023-06-02,19,Friday
U0102,login,2023-06-01 11:25:00,P009,0.0,2023-06-01,11,Thursday
U0273,add_to_cart,2023-06-01 23:14:00,P021,2111.26,2023-06-01,23,Thursday
U0176,search,2023-06-06 19:36:00,P010,0.0,2023-06-06,19,Tuesday
U0018,checkout,2023-06-04 20:58:00,P007,1204.46,2023-06-04,20,Sunday
U0204,login,2023-06-05 17:50:00,P025,0.0,2023-06-05,17,Monday
U0029,checkout,2023-06-02 14:08:00,P011,1766.85,2023-06-02,14,Friday
U0368,wishlist_add,2023-06-05 20:44:00,P010,0.0,2023-06-05,20,Monday
U0099,checkout,2023-06-01 12:38:00,P011,1269.79,2023-06-01,12,Thursday
U0155,page_view,2023-06-05 02:22:00,P018,2352.99,2023-06-05,2,Monday
U0055,checkout,2023-06-05 12:24:00,P011,349.99,2023-06-05,12,Monday
U0388,profile_update,2023-06-01 10:37:00,P012,2179.23,2023-06-01,10,Thursday
U0024,wishlist_add,2023-06-05 08:18:00,P018,0.0,2023-06-05,8,Monday
U0313,profile_update,2023-06-03 09:29:00,P022,1288.79,2023-06-03,9,Saturday
U0318,checkout,2023-06-06 00:48:00,P004,306.2,2023-06-06,0,Tuesday
U0395,logout,2023-06-03 07:35:00,P021,0.0,2023-06-03,7,Saturday
U0382,checkout,2023-06-04 16:38:00,P015,2928.35,2023-06-04,16,Sunday
U0156,add_to_cart,2023-06-03 03:09:00,P003,0.0,2023-06-03,3,Saturday
U0194,checkout,2023-06-04 05:35:00,P021,306.2,2023-06-04,5,Sunday
U0123,profile_update,2023-06-04 01:08:00,P013,1661.57,2023-06-04,1,Sunday
U0359,wishlist_add,2023-06-02 12:27:00,P018,1593.37,2023-06-02,12,Friday
U0129,profile_update,2023-06-01 12:18:00,P009,2164.56,2023-06-01,12,Thursday
U0293,profile_update,2023-06-03 21:26:00,P013,836.74,2023-06-03,21,Saturday
U0342,login,2023-06-02 23:14:00,P003,0.0,2023-06-02,23,Friday
U0299,add_to_cart,2023-06-03 18:23:00,P027,0.0,2023-06-03,18,Saturday
U0240,page_view,2023-06-02 07:41:00,P008,0.0,2023-06-02,7,Friday
U0061,checkout,2023-06-05 11:29:00,P030,306.2,2023-06-05,11,Monday
U0177,profile_update,2023-06-06 13:14:00,P029,0.0,2023-06-06,13,Tuesday
U0041,add_to_cart,2023-06-05 11:34:00,P006,1224.35,2023-06-05,11,Monday
U0227,profile_update,2023-06-05 03:48:00,P019,0.0,2023-06-05,3,Monday
U0223,search,2023-06-06 17:14:00,P007,0.0,2023-06-06,17,Tuesday
U0059,wishlist_add,2023-06-04 04:33:00,P027,1233.09,2023-06-04,4,Sunday
U0180,checkout,2023-06-02 20:40:00,P013,306.2,2023-06-02,20,Friday
U0256,add_to_cart,2023-06-05 09:04:00,P025,2589.5,2023-06-05,9,Monday
U0178,add_to_cart,2023-06-02 06:02:00,P014,2160.46,2023-06-02,6,Friday
U0342,checkout,2023-06-03 19:44:00,P013,2196.49,2023-06-03,19,Saturday
U0065,wishlist_add,2023-06-05 00:11:00,P028,298.22,2023-06-05,0,Monday
U0164,page_view,2023-06-05 13:34:00,P015,0.0,2023-06-05,13,Monday
U0191,wishlist_add,2023-06-06 02:51:00,P011,0.0,2023-06-06,2,Tuesday
U0198,profile_update,2023-06-02 06:05:00,P006,1175.8,2023-06-02,6,Friday
